artist,artist_norm,n_reviews,is_various,is_suspicious_token,artist_spotify,match_type,score,spotify_artist_id
iceage,iceage,3,False,False,,,0.0,
idaho,idaho,3,False,False,,,0.0,
iggy,iggy,3,False,False,,,0.0,
ikonika,ikonika,3,False,False,,,0.0,
imaad wasif,imaad wasif,3,False,False,,,0.0,
indian jewelry,indian jewelry,3,False,False,,,0.0,
inter arma,inter arma,3,False,False,,,0.0,
iqu,iqu,3,False,False,,,0.0,
iran,iran,3,False,False,,,0.0,
islaja,islaja,3,False,False,,,0.0,
isole,isole,3,False,False,,,0.0,
ital,ital,3,False,False,,,0.0,
j-live,j-live,3,False,False,,,0.0,
j. tillman,j. tillman,3,False,False,,,0.0,
jacuzzi boys,jacuzzi boys,3,False,False,,,0.0,
jam city,jam city,3,False,False,,,0.0,
james holden,james holden,3,False,False,,,0.0,
janka nabay,janka nabay,3,False,False,,,0.0,
japandroids,japandroids,3,False,False,,,0.0,
jarvis cocker,jarvis cocker,3,False,False,,,0.0,
jason anderson,jason anderson,3,False,False,,,0.0,
jason molina,jason molina,3,False,False,,,0.0,
jay bennett,jay bennett,3,False,False,,,0.0,
jeff the brotherhood,jeff the brotherhood,3,False,False,,,0.0,
jel,jel,3,False,False,,,0.0,
jenny lewis,jenny lewis,3,False,False,,,0.0,
jeremiah jae,jeremiah jae,3,False,False,,,0.0,
jesse sykes,jesse sykes,3,False,False,,,0.0,
jim james,jim james,3,False,False,,,0.0,
jnsi,jnsi,3,False,False,,,0.0,
john carpenter,john carpenter,3,False,False,,,0.0,
john frusciante,john frusciante,3,False,False,,,0.0,
john maus,john maus,3,False,False,,,0.0,
jolie holland,jolie holland,3,False,False,,,0.0,
josh ritter,josh ritter,3,False,False,,,0.0,
juliana hatfield,juliana hatfield,3,False,False,,,0.0,
junip,junip,3,False,False,,,0.0,
jurassic 5,jurassic 5,3,False,False,,,0.0,
kaiser chiefs,kaiser chiefs,3,False,False,,,0.0,
kaitlyn aurelia smith,kaitlyn aurelia smith,3,False,False,,,0.0,
kaito,kaito,3,False,False,,,0.0,
kate nash,kate nash,3,False,False,,,0.0,
kemialliset ystvt,kemialliset ystvt,3,False,False,,,0.0,
kepler,kepler,3,False,False,,,0.0,
keren ann,keren ann,3,False,False,,,0.0,
kevin blechdom,kevin blechdom,3,False,False,,,0.0,
kevin morby,kevin morby,3,False,False,,,0.0,
khanate,khanate,3,False,False,,,0.0,
kid static,kid static,3,False,False,,,0.0,
kidz in the hall,kidz in the hall,3,False,False,,,0.0,
kimya dawson,kimya dawson,3,False,False,,,0.0,
kind of like spitting,kind of like spitting,3,False,False,,,0.0,
king khan,king khan,3,False,False,,,0.0,
king midas sound,king midas sound,3,False,False,,,0.0,
king tuff,king tuff,3,False,False,,,0.0,
kingdom,kingdom,3,False,False,,,0.0,
kraftwerk,kraftwerk,3,False,False,,,0.0,
kronos quartet,kronos quartet,3,False,False,,,0.0,
l. pierre,l. pierre,3,False,False,,,0.0,
la big vic,la big vic,3,False,False,,,0.0,
la roux,la roux,3,False,False,,,0.0,
lady sovereign,lady sovereign,3,False,False,,,0.0,
laetitia sadier,laetitia sadier,3,False,False,,,0.0,
land of talk,land of talk,3,False,False,,,0.0,
lansing-dreiden,lansing-dreiden,3,False,False,,,0.0,
lanterna,lanterna,3,False,False,,,0.0,
laraaji,laraaji,3,False,False,,,0.0,
laura gibson,laura gibson,3,False,False,,,0.0,
lavender diamond,lavender diamond,3,False,False,,,0.0,
lawrence english,lawrence english,3,False,False,,,0.0,
lee fields,lee fields,3,False,False,,,0.0,
lee ranaldo,lee ranaldo,3,False,False,,,0.0,
lemon jelly,lemon jelly,3,False,False,,,0.0,
les georges leningrad,les georges leningrad,3,False,False,,,0.0,
leviathan,leviathan,3,False,False,,,0.0,
leyland kirby,leyland kirby,3,False,False,,,0.0,
lightning dust,lightning dust,3,False,False,,,0.0,
liliput,liliput,3,False,False,,,0.0,
little brother,little brother,3,False,False,,,0.0,
little dragon,little dragon,3,False,False,,,0.0,
little simz,little simz,3,False,False,,,0.0,
liturgy,liturgy,3,False,False,,,0.0,
liz durrett,liz durrett,3,False,False,,,0.0,
local natives,local natives,3,False,False,,,0.0,
locrian,locrian,3,False,False,,,0.0,
longwave,longwave,3,False,False,,,0.0,
louis xiv,louis xiv,3,False,False,,,0.0,
love,love,3,False,False,,,0.0,
lower,lower,3,False,False,,,0.0,
lower dens,lower dens,3,False,False,,,0.0,
lucero,lucero,3,False,False,,,0.0,
lucky dragons,lucky dragons,3,False,False,,,0.0,
luke abbott,luke abbott,3,False,False,,,0.0,
luke temple,luke temple,3,False,False,,,0.0,
lush,lush,3,False,False,,,0.0,
lyrics born,lyrics born,3,False,False,,,0.0,
m.e.d.,m.e.d.,3,False,False,,,0.0,
magic trick,magic trick,3,False,False,,,0.0,
magneta lane,magneta lane,3,False,False,,,0.0,
mahjongg,mahjongg,3,False,False,,,0.0,
mahogany,mahogany,3,False,False,,,0.0,
main attrakionz,main attrakionz,3,False,False,,,0.0,
malajube,malajube,3,False,False,,,0.0,
malcolm middleton,malcolm middleton,3,False,False,,,0.0,
male bonding,male bonding,3,False,False,,,0.0,
mando diao,mando diao,3,False,False,,,0.0,
mansun,mansun,3,False,False,,,0.0,
maps,maps,3,False,False,,,0.0,
marah,marah,3,False,False,,,0.0,
mark sultan,mark sultan,3,False,False,,,0.0,
marmoset,marmoset,3,False,False,,,0.0,
martha wainwright,martha wainwright,3,False,False,,,0.0,
mary lattimore,mary lattimore,3,False,False,,,0.0,
masta killa,masta killa,3,False,False,,,0.0,
matt elliott,matt elliott,3,False,False,,,0.0,
matteah baim,matteah baim,3,False,False,,,0.0,
matthew e. white,matthew e. white,3,False,False,,,0.0,
matthewdavid,matthewdavid,3,False,False,,,0.0,
max tundra,max tundra,3,False,False,,,0.0,
mazes,mazes,3,False,False,,,0.0,
mclusky,mclusky,3,False,False,,,0.0,
medications,medications,3,False,False,,,0.0,
memory tapes,memory tapes,3,False,False,,,0.0,
mercury program,mercury program,3,False,False,,,0.0,
meshuggah,meshuggah,3,False,False,,,0.0,
metal fingers,metal fingers,3,False,False,,,0.0,
mew,mew,3,False,False,,,0.0,
meyhem lauren,meyhem lauren,3,False,False,,,0.0,
mia doi todd,mia doi todd,3,False,False,,,0.0,
mica levi,mica levi,3,False,False,,,0.0,
micah p. hinson,micah p. hinson,3,False,False,,,0.0,
michael yonkers,michael yonkers,3,False,False,,,0.0,
midlake,midlake,3,False,False,,,0.0,
mika vainio,mika vainio,3,False,False,,,0.0,
mike cooper,mike cooper,3,False,False,,,0.0,
mike doughty,mike doughty,3,False,False,,,0.0,
mike watt,mike watt,3,False,False,,,0.0,
mindflayer,mindflayer,3,False,False,,,0.0,
mixel pixel,mixel pixel,3,False,False,,,0.0,
moderat,moderat,3,False,False,,,0.0,
monade,monade,3,False,False,,,0.0,
monotonix,monotonix,3,False,False,,,0.0,
morcheeba,morcheeba,3,False,False,,,0.0,
morton feldman,morton feldman,3,False,False,,,0.0,
motion sickness of time travel,motion sickness of time travel,3,False,False,,,0.0,
motor city drum ensemble,motor city drum ensemble,3,False,False,,,0.0,
mount moriah,mount moriah,3,False,False,,,0.0,
mouthus,mouthus,3,False,False,,,0.0,
mr. dream,mr. dream,3,False,False,,,0.0,
mr. muthafuckin exquire,mr. muthafuckin exquire,3,False,False,,,0.0,
ms mr,ms mr,3,False,False,,,0.0,
ms. john soda,ms. john soda,3,False,False,,,0.0,
mstrkrft,mstrkrft,3,False,False,,,0.0,
mugison,mugison,3,False,False,,,0.0,
mungolian jet set,mungolian jet set,3,False,False,,,0.0,
mutual benefit,mutual benefit,3,False,False,,,0.0,
mystery jets,mystery jets,3,False,False,,,0.0,
nathan fake,nathan fake,3,False,False,,,0.0,
nathan michel,nathan michel,3,False,False,,,0.0,
need new body,need new body,3,False,False,,,0.0,
neil halstead,neil halstead,3,False,False,,,0.0,
neil michael hagerty,neil michael hagerty,3,False,False,,,0.0,
nels cline,nels cline,3,False,False,,,0.0,
neutral milk hotel,neutral milk hotel,3,False,False,,,0.0,
neva dinova,neva dinova,3,False,False,,,0.0,
new young pony club,new young pony club,3,False,False,,,0.0,
nico muhly,nico muhly,3,False,False,,,0.0,
nisennenmondai,nisennenmondai,3,False,False,,,0.0,
non,non,3,False,False,,,0.0,
nosaj thing,nosaj thing,3,False,False,,,0.0,
not u,not u,3,False,False,,,0.0,
noveller,noveller,3,False,False,,,0.0,
now it's overhead,now it's overhead,3,False,False,,,0.0,
o'death,o'death,3,False,False,,,0.0,
obnox,obnox,3,False,False,,,0.0,
ocean,ocean,3,False,False,,,0.0,
odawas,odawas,3,False,False,,,0.0,
off!,off!,3,False,False,,,0.0,
ok go,ok go,3,False,False,,,0.0,
ola podrida,ola podrida,3,False,False,,,0.0,
olga bell,olga bell,3,False,False,,,0.0,
omar s,omar s,3,False,False,,,0.0,
ooooo,ooooo,3,False,False,,,0.0,
oozing wound,oozing wound,3,False,False,,,0.0,
orbital,orbital,3,False,False,,,0.0,
oren ambarchi | keiji haino | jim o'rourke,oren ambarchi | keiji haino | jim o'rourke,3,False,False,,,0.0,
otto von schirach,otto von schirach,3,False,False,,,0.0,
out hud,out hud,3,False,False,,,0.0,
owen pallett,owen pallett,3,False,False,,,0.0,
oxes,oxes,3,False,False,,,0.0,
oxford collapse,oxford collapse,3,False,False,,,0.0,
p.o.s.,p.o.s.,3,False,False,,,0.0,
paavoharju,paavoharju,3,False,False,,,0.0,
pajo,pajo,3,False,False,,,0.0,
pallbearer,pallbearer,3,False,False,,,0.0,
pan sonic,pan sonic,3,False,False,,,0.0,
panther,panther,3,False,False,,,0.0,
parenthetical girls,parenthetical girls,3,False,False,,,0.0,
parlour,parlour,3,False,False,,,0.0,
part chimp,part chimp,3,False,False,,,0.0,
party supplies,party supplies,3,False,False,,,0.0,
patrick cowley,patrick cowley,3,False,False,,,0.0,
patten,patten,3,False,False,,,0.0,
pattern is movement,pattern is movement,3,False,False,,,0.0,
patterson hood,patterson hood,3,False,False,,,0.0,
paul banks,paul banks,3,False,False,,,0.0,
people of the north,people of the north,3,False,False,,,0.0,
pete swanson,pete swanson,3,False,False,,,0.0,
peter broderick,peter broderick,3,False,False,,,0.0,
pharoahe monch,pharoahe monch,3,False,False,,,0.0,
phill niblock,phill niblock,3,False,False,,,0.0,
pig destroyer,pig destroyer,3,False,False,,,0.0,
pinch,pinch,3,False,False,,,0.0,
pinkish black,pinkish black,3,False,False,,,0.0,
plush,plush,3,False,False,,,0.0,
polia,polia,3,False,False,,,0.0,
pontiak,pontiak,3,False,False,,,0.0,
ponytail,ponytail,3,False,False,,,0.0,
pop. 1280,pop. 1280,3,False,False,,,0.0,
port o'brien,port o'brien,3,False,False,,,0.0,
pram,pram,3,False,False,,,0.0,
preston school of industry,preston school of industry,3,False,False,,,0.0,
pretty girls make graves,pretty girls make graves,3,False,False,,,0.0,
prinzhorn dance school,prinzhorn dance school,3,False,False,,,0.0,
protomartyr,protomartyr,3,False,False,,,0.0,
psapp,psapp,3,False,False,,,0.0,
pterodactyl,pterodactyl,3,False,False,,,0.0,
pure x,pure x,3,False,False,,,0.0,
pylon,pylon,3,False,False,,,0.0,
quilt,quilt,3,False,False,,,0.0,
quintron,quintron,3,False,False,,,0.0,
r. stevie moore,r. stevie moore,3,False,False,,,0.0,
rachel's,rachel's,3,False,False,,,0.0,
rachid taha,rachid taha,3,False,False,,,0.0,
radioinactive,radioinactive,3,False,False,,,0.0,
rangda,rangda,3,False,False,,,0.0,
ratking,ratking,3,False,False,,,0.0,
red stars theory,red stars theory,3,False,False,,,0.0,
resplendent,resplendent,3,False,False,,,0.0,
response,response,3,False,False,,,0.0,
ricardo donoso,ricardo donoso,3,False,False,,,0.0,
richard ashcroft,richard ashcroft,3,False,False,,,0.0,
richard swift,richard swift,3,False,False,,,0.0,
richie hawtin,richie hawtin,3,False,False,,,0.0,
rob crow,rob crow,3,False,False,,,0.0,
roc marciano,roc marciano,3,False,False,,,0.0,
rocket from the crypt,rocket from the crypt,3,False,False,,,0.0,
rokia traor,rokia traor,3,False,False,,,0.0,
roy montgomery,roy montgomery,3,False,False,,,0.0,
royal city,royal city,3,False,False,,,0.0,
rtx,rtx,3,False,False,,,0.0,
ruins,ruins,3,False,False,,,0.0,
sahara hotnights,sahara hotnights,3,False,False,,,0.0,
salem,salem,3,False,False,,,0.0,
sam amidon,sam amidon,3,False,False,,,0.0,
sam roberts,sam roberts,3,False,False,,,0.0,
samara lubelski,samara lubelski,3,False,False,,,0.0,
sarah cracknell,sarah cracknell,3,False,False,,,0.0,
sasha go hard,sasha go hard,3,False,False,,,0.0,
savages,savages,3,False,False,,,0.0,
scritti politti,scritti politti,3,False,False,,,0.0,
secret circuit,secret circuit,3,False,False,,,0.0,
seefeel,seefeel,3,False,False,,,0.0,
sentridoh,sentridoh,3,False,False,,,0.0,
sepalcure,sepalcure,3,False,False,,,0.0,
serena-maneesh,serena-maneesh,3,False,False,,,0.0,
shapes,shapes,3,False,False,,,0.0,
sharron kraus,sharron kraus,3,False,False,,,0.0,
shellac,shellac,3,False,False,,,0.0,
shocking pinks,shocking pinks,3,False,False,,,0.0,
shout out louds,shout out louds,3,False,False,,,0.0,
sian alice group,sian alice group,3,False,False,,,0.0,
silversun pickups,silversun pickups,3,False,False,,,0.0,
sin ropas,sin ropas,3,False,False,,,0.0,
sisters,sisters,3,False,False,,,0.0,
sixteen horsepower,sixteen horsepower,3,False,False,,,0.0,
sizes,sizes,3,False,False,,,0.0,
sleaford mods,sleaford mods,3,False,False,,,0.0,
slim twig,slim twig,3,False,False,,,0.0,
slumber party,slumber party,3,False,False,,,0.0,
sly,sly,3,False,False,,,0.0,
smith westerns,smith westerns,3,False,False,,,0.0,
smoke dza,smoke dza,3,False,False,,,0.0,
snowglobe,snowglobe,3,False,False,,,0.0,
someone still loves you boris yeltsin,someone still loves you boris yeltsin,3,False,False,,,0.0,
songs of green pheasant,songs of green pheasant,3,False,False,,,0.0,
soul position,soul position,3,False,False,,,0.0,
soul-junk,soul-junk,3,False,False,,,0.0,
soulwax,soulwax,3,False,False,,,0.0,
soundtrack of our lives,soundtrack of our lives,3,False,False,,,0.0,
spaceghostpurrp,spaceghostpurrp,3,False,False,,,0.0,
spank rock,spank rock,3,False,False,,,0.0,
sparta,sparta,3,False,False,,,0.0,
spider bags,spider bags,3,False,False,,,0.0,
starsailor,starsailor,3,False,False,,,0.0,
stereo total,stereo total,3,False,False,,,0.0,
steve mason,steve mason,3,False,False,,,0.0,
steve reid,steve reid,3,False,False,,,0.0,
strategy,strategy,3,False,False,,,0.0,
styrofoam,styrofoam,3,False,False,,,0.0,
subtle,subtle,3,False,False,,,0.0,
suckers,suckers,3,False,False,,,0.0,
sunny day real estate,sunny day real estate,3,False,False,,,0.0,
sunroof!,sunroof!,3,False,False,,,0.0,
superpitcher,superpitcher,3,False,False,,,0.0,
surf city,surf city,3,False,False,,,0.0,
surgeon,surgeon,3,False,False,,,0.0,
suuns,suuns,3,False,False,,,0.0,
svarte greiner,svarte greiner,3,False,False,,,0.0,
swervedriver,swervedriver,3,False,False,,,0.0,
t. raumschmiere,t. raumschmiere,3,False,False,,,0.0,
taken by trees,taken by trees,3,False,False,,,0.0,
tamaryn,tamaryn,3,False,False,,,0.0,
tangiers,tangiers,3,False,False,,,0.0,
tape,tape,3,False,False,,,0.0,
tapes 'n tapes,tapes 'n tapes,3,False,False,,,0.0,
tarentel,tarentel,3,False,False,,,0.0,
tarwater,tarwater,3,False,False,,,0.0,
teebs,teebs,3,False,False,,,0.0,
teen daze,teen daze,3,False,False,,,0.0,
teengirl fantasy,teengirl fantasy,3,False,False,,,0.0,
terrestrial tones,terrestrial tones,3,False,False,,,0.0,
the afghan whigs,the afghan whigs,3,False,False,,,0.0,
the aislers set,the aislers set,3,False,False,,,0.0,
the aliens,the aliens,3,False,False,,,0.0,
the bad plus,the bad plus,3,False,False,,,0.0,
the bats,the bats,3,False,False,,,0.0,
the blood brothers,the blood brothers,3,False,False,,,0.0,
the bravery,the bravery,3,False,False,,,0.0,
the budos band,the budos band,3,False,False,,,0.0,
the caretaker,the caretaker,3,False,False,,,0.0,
the catholics,the catholics,3,False,False,,,0.0,
the cave singers,the cave singers,3,False,False,,,0.0,
the chap,the chap,3,False,False,,,0.0,
the chills,the chills,3,False,False,,,0.0,
the coathangers,the coathangers,3,False,False,,,0.0,
the congos,the congos,3,False,False,,,0.0,
the darkness,the darkness,3,False,False,,,0.0,
the dead science,the dead science,3,False,False,,,0.0,
the dead weather,the dead weather,3,False,False,,,0.0,
the drones,the drones,3,False,False,,,0.0,
the drums,the drums,3,False,False,,,0.0,
the duke spirit,the duke spirit,3,False,False,,,0.0,
the elected,the elected,3,False,False,,,0.0,
the essex green,the essex green,3,False,False,,,0.0,
the eternals,the eternals,3,False,False,,,0.0,
the evens,the evens,3,False,False,,,0.0,
the expressions,the expressions,3,False,False,,,0.0,
the family stone,the family stone,3,False,False,,,0.0,
the feelies,the feelies,3,False,False,,,0.0,
the felice brothers,the felice brothers,3,False,False,,,0.0,
the fire show,the fire show,3,False,False,,,0.0,
the herbaliser,the herbaliser,3,False,False,,,0.0,
the hotelier,the hotelier,3,False,False,,,0.0,
the internet,the internet,3,False,False,,,0.0,
the jacka,the jacka,3,False,False,,,0.0,
the jitters,the jitters,3,False,False,,,0.0,
the last shadow puppets,the last shadow puppets,3,False,False,,,0.0,
the legendary pink dots,the legendary pink dots,3,False,False,,,0.0,
the legends,the legends,3,False,False,,,0.0,
the lonely island,the lonely island,3,False,False,,,0.0,
the long blondes,the long blondes,3,False,False,,,0.0,
the long winters,the long winters,3,False,False,,,0.0,
the love language,the love language,3,False,False,,,0.0,
the mae shi,the mae shi,3,False,False,,,0.0,
the magic numbers,the magic numbers,3,False,False,,,0.0,
the magnetic zeros,the magnetic zeros,3,False,False,,,0.0,
the mantles,the mantles,3,False,False,,,0.0,
the minders,the minders,3,False,False,,,0.0,
the music,the music,3,False,False,,,0.0,
the music tapes,the music tapes,3,False,False,,,0.0,
the narrator,the narrator,3,False,False,,,0.0,
the octopus project,the octopus project,3,False,False,,,0.0,
the old haunts,the old haunts,3,False,False,,,0.0,
the paper chase,the paper chase,3,False,False,,,0.0,
the plastic constellations,the plastic constellations,3,False,False,,,0.0,
the postal service,the postal service,3,False,False,,,0.0,
the postmarks,the postmarks,3,False,False,,,0.0,
the promise ring,the promise ring,3,False,False,,,0.0,
the rakes,the rakes,3,False,False,,,0.0,
the range,the range,3,False,False,,,0.0,
the red krayola,the red krayola,3,False,False,,,0.0,
the replacements,the replacements,3,False,False,,,0.0,
the revolution,the revolution,3,False,False,,,0.0,
the roadside graves,the roadside graves,3,False,False,,,0.0,
the rogers sisters,the rogers sisters,3,False,False,,,0.0,
the rural alberta advantage,the rural alberta advantage,3,False,False,,,0.0,
the shaky hands,the shaky hands,3,False,False,,,0.0,
